ID_TICKETS,CPR_DOCUMENTNO,CPR_DOCUMENTTYPE,CPR_STATUS,CPR_ITEMNO,CPR_CPNNO,CPR_SUBQUALIFIER,CPR_LANGUAGE,CPR_SOURCE,CPR_ENCODING,CPR_FREETEXT,CPR_MARKETINGCOMP,ID_PRODUCTLEVEL,CPR_DOCUMENTNO1,CPR_DOCUMENTTYPE1,CPR_STATUS1,DWH_SNAPSHOTTIMESTAMP
61351602,2.32588E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155686944,2.32588E+12,E,ASS,29MAY2022:08:29:15.210
61351603,2.32246E+12,E,ASS,,1,,,,,,,155686945,2.32246E+12,E,ASS,29MAY2022:08:29:15.257
61351604,2.32671E+12,E,ASS,,1,,,,,,,155686946,2.32671E+12,E,ASS,29MAY2022:08:29:15.303
61351605,2.32671E+12,E,ASS,,1,,,,,,,155686947,2.32671E+12,E,ASS,29MAY2022:08:29:15.350
61351606,2.32337E+12,E,ASS,,1,,,,,,,155686948,2.32337E+12,E,ASS,29MAY2022:08:29:15.380
61351607,2.32337E+12,E,ASS,,2,,,,,,,155686949,2.32337E+12,E,ASS,29MAY2022:08:29:15.410
61351608,2.32246E+12,E,ASS,,1,,,,,,,155686952,2.32246E+12,E,ASS,29MAY2022:08:29:15.507
61351609,2.32246E+12,E,ASS,,1,,,,,,,155686954,2.32246E+12,E,ASS,29MAY2022:08:29:15.567
61351610,2.32246E+12,E,ASS,,1,,,,,,,155686956,2.32246E+12,E,ASS,29MAY2022:08:29:15.647
61351611,2.32337E+12,E,ASS,,1,,,,,,,155686958,2.32337E+12,E,ASS,29MAY2022:08:29:15.710
61351612,2.32246E+12,E,ASS,,2,,,,,,,155686960,2.32246E+12,E,ASS,29MAY2022:08:29:15.803
61351613,2.32246E+12,E,ASS,,1,,,,,,,155686961,2.32246E+12,E,ASS,29MAY2022:08:29:15.833
61351614,2.32246E+12,E,ASS,,1,,,,,,,155686962,2.32246E+12,E,ASS,29MAY2022:08:29:15.863
61351615,2.32588E+12,E,ASS,,2,,,,,,,155686964,2.32588E+12,E,ASS,29MAY2022:08:29:15.960
61351616,2.32504E+12,E,ASS,,1,,,,,,,155686965,2.32504E+12,E,ASS,29MAY2022:08:29:16.007
61351617,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155686966,2.32246E+12,E,ASS,29MAY2022:08:29:16.053
61351618,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155686967,2.32246E+12,E,ASS,29MAY2022:08:29:16.100
61351619,2.32671E+12,E,ASS,,1,,,,,,,155686969,2.32671E+12,E,ASS,29MAY2022:08:29:16.177
61351620,2.32671E+12,E,ASS,,1,,,,,,,155686970,2.32671E+12,E,ASS,29MAY2022:08:29:16.223
61351621,2.32398E+12,E,ASS,,1,,,,,,,155686971,2.32398E+12,E,ASS,29MAY2022:08:29:16.240
61351622,2.32337E+12,E,ASS,,1,,,,,,,155686972,2.32337E+12,E,ASS,29MAY2022:08:29:16.287
61351623,2.32246E+12,E,ASS,,1,,,,,,,155686974,2.32246E+12,E,ASS,29MAY2022:08:29:16.350
61351624,2.32246E+12,E,ASS,,2,,,,,,,155686976,2.32246E+12,E,ASS,29MAY2022:08:29:16.410
61351625,2.32246E+12,E,ASS,,1,,,,,,,155686979,2.32246E+12,E,ASS,29MAY2022:08:29:16.490
61351626,2.32337E+12,E,ASS,,1,,,,,,,155686980,2.32337E+12,E,ASS,29MAY2022:08:29:16.550
61351627,2.32588E+12,E,ASS,,1,,,,,,,155686982,2.32588E+12,E,ASS,29MAY2022:08:29:16.630
61351628,2.32588E+12,E,ASS,,2,,,,,,,155686983,2.32588E+12,E,ASS,29MAY2022:08:29:16.660
61351629,2.32588E+12,E,ASS,,1,,,,,,,155686986,2.32588E+12,E,ASS,29MAY2022:08:29:16.787
61351630,2.32588E+12,E,ASS,,2,,,,,,,155686987,2.32588E+12,E,ASS,29MAY2022:08:29:16.833
61351631,2.32588E+12,E,ASS,,1,,,,,,,155686990,2.32588E+12,E,ASS,29MAY2022:08:29:16.990
61351632,2.32588E+12,E,ASS,,2,,,,,,,155686991,2.32588E+12,E,ASS,29MAY2022:08:29:17.130
61351633,2.32588E+12,E,ASS,,1,,,,,,,155686994,2.32588E+12,E,ASS,29MAY2022:08:29:17.443
61351634,2.32588E+12,E,ASS,,2,,,,,,,155686995,2.32588E+12,E,ASS,29MAY2022:08:29:17.537
61351635,2.32588E+12,E,ASS,,1,,,,,,,155686998,2.32588E+12,E,ASS,29MAY2022:08:29:17.757
61351636,2.32588E+12,E,ASS,,2,,,,,,,155686999,2.32588E+12,E,ASS,29MAY2022:08:29:17.787
61351637,2.32246E+12,E,ASS,,1,,,,,,,155687005,2.32246E+12,E,ASS,29MAY2022:08:29:17.993
61351638,2.32246E+12,E,ASS,,1,,,,,,,155687009,2.32246E+12,E,ASS,29MAY2022:08:29:18.180
61351639,2.32337E+12,E,ASS,,1,,,,,,,155687011,2.32337E+12,E,ASS,29MAY2022:08:29:18.257
61351640,2.32337E+12,E,ASS,,1,,,,,,,155687012,2.32337E+12,E,ASS,29MAY2022:08:29:18.290
61351641,2.32246E+12,E,ASS,,2,,,,,,,155687014,2.32246E+12,E,ASS,29MAY2022:08:29:18.367
61351642,2.32394E+12,E,ASS,,4,,,,,,,155687021,2.32394E+12,E,ASS,29MAY2022:08:29:18.570
61351643,2.32246E+12,E,ASS,,1,,,,,,,155687023,2.32246E+12,E,ASS,29MAY2022:08:29:18.650
61351644,2.32246E+12,E,ASS,,1,,,,,,,155687025,2.32246E+12,E,ASS,29MAY2022:08:29:18.727
61351645,2.32246E+12,E,ASS,,2,,,,,,,155687028,2.32246E+12,E,ASS,29MAY2022:08:29:18.850
61351646,2.32246E+12,E,ASS,,1,,,,,,,155687029,2.32246E+12,E,ASS,29MAY2022:08:29:18.900
61351647,2.32337E+12,E,ASS,,1,,,,,,,155687030,2.32337E+12,E,ASS,29MAY2022:08:29:18.933
61351648,2.32588E+12,E,ASS,,1,,,,,,,155687038,2.32588E+12,E,ASS,29MAY2022:08:29:19.200
61351649,2.32588E+12,E,ASS,,1,,,,,,,155687040,2.32588E+12,E,ASS,29MAY2022:08:29:19.260
61351650,2.32588E+12,E,ASS,,1,,,,,,,155687042,2.32588E+12,E,ASS,29MAY2022:08:29:19.323
61351651,2.32246E+12,E,ASS,,1,,,,,,,155687045,2.32246E+12,E,ASS,29MAY2022:08:29:19.430
61351652,2.32246E+12,E,ASS,,1,,,,,,,155687048,2.32246E+12,E,ASS,29MAY2022:08:29:19.510
61351653,2.32246E+12,E,ASS,,1,,,,,,,155687050,2.32246E+12,E,ASS,29MAY2022:08:29:19.570
61351654,2.32246E+12,E,ASS,,2,,,,,,,155687051,2.32246E+12,E,ASS,29MAY2022:08:29:19.603
61351655,2.32246E+12,E,ASS,,1,,,,,,,155687052,2.32246E+12,E,ASS,29MAY2022:08:29:19.633
61351656,2.32246E+12,E,ASS,,2,,,,,,,155687053,2.32246E+12,E,ASS,29MAY2022:08:29:19.667
61351657,2.32246E+12,E,ASS,,2,,,,,,,155687058,2.32246E+12,E,ASS,29MAY2022:08:29:19.853
61351658,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687067,2.32246E+12,E,ASS,29MAY2022:08:29:20.133
61351659,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687069,2.32246E+12,E,ASS,29MAY2022:08:29:20.197
61351660,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687071,2.32246E+12,E,ASS,29MAY2022:08:29:20.273
61351661,2.3278E+12,E,ASS,,1,,,,,,,155687073,2.3278E+12,E,ASS,29MAY2022:08:29:20.353
61351662,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687080,2.32246E+12,E,ASS,29MAY2022:08:29:20.703
61351663,2.32588E+12,E,ASS,,1,,,,,,,155687081,2.32588E+12,E,ASS,29MAY2022:08:29:20.750
61351664,2.32337E+12,E,ASS,,1,,,,,,,155687083,2.32337E+12,E,ASS,29MAY2022:08:29:20.810
61351665,2.32337E+12,E,ASS,,2,,,,,,,155687084,2.32337E+12,E,ASS,29MAY2022:08:29:20.843
61351666,2.32337E+12,E,ASS,,1,,,,,,,155687087,2.32337E+12,E,ASS,29MAY2022:08:29:20.937
61351667,2.32246E+12,E,ASS,,1,,,,,,,155687091,2.32246E+12,E,ASS,29MAY2022:08:29:21.047
61351668,2.32246E+12,E,ASS,,2,,,,,,,155687092,2.32246E+12,E,ASS,29MAY2022:08:29:21.077
61351669,2.32246E+12,E,ASS,,1,,,,,,,155687093,2.32246E+12,E,ASS,29MAY2022:08:29:21.123
61351670,2.32588E+12,E,ASS,,1,,,,,,,155687095,2.32588E+12,E,ASS,29MAY2022:08:29:21.203
61351671,2.32588E+12,E,ASS,,2,,,,,,,155687096,2.32588E+12,E,ASS,29MAY2022:08:29:21.250
61351672,2.32588E+12,E,ASS,,1,,,,,,,155687099,2.32588E+12,E,ASS,29MAY2022:08:29:21.360
61351673,2.32588E+12,E,ASS,,2,,,,,,,155687100,2.32588E+12,E,ASS,29MAY2022:08:29:21.390
61351674,2.32588E+12,E,ASS,,1,,,,,,,155687103,2.32588E+12,E,ASS,29MAY2022:08:29:21.467
61351675,2.32588E+12,E,ASS,,2,,,,,,,155687104,2.32588E+12,E,ASS,29MAY2022:08:29:21.513
61351676,2.32588E+12,E,ASS,,1,,,,,,,155687107,2.32588E+12,E,ASS,29MAY2022:08:29:21.623
61351677,2.32588E+12,E,ASS,,2,,,,,,,155687108,2.32588E+12,E,ASS,29MAY2022:08:29:21.657
61351678,2.32588E+12,E,ASS,,1,,,,,,,155687111,2.32588E+12,E,ASS,29MAY2022:08:29:21.750
61351679,2.32588E+12,E,ASS,,2,,,,,,,155687112,2.32588E+12,E,ASS,29MAY2022:08:29:21.797
61351680,2.32246E+12,E,ASS,,1,,,,,,,155687115,2.32246E+12,E,ASS,29MAY2022:08:29:21.907
61351681,2.32504E+12,E,ASS,,1,,,,,,,155687116,2.32504E+12,E,ASS,29MAY2022:08:29:21.953
61351682,2.32588E+12,E,ASS,,2,,,,,,,155687118,2.32588E+12,E,ASS,29MAY2022:08:29:22.030
61351683,2.32397E+12,E,ASS,,1,,,,,,,155687122,2.32397E+12,E,ASS,29MAY2022:08:29:22.157
61351684,2.32394E+12,E,ASS,,1,,,,,,,155687123,2.32394E+12,E,ASS,29MAY2022:08:29:22.220
61351685,2.32337E+12,E,ASS,,1,,,,,,,155687132,2.32337E+12,E,ASS,29MAY2022:08:29:22.450
61351686,2.32699E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687134,2.32699E+12,E,ASS,29MAY2022:08:29:22.530
61351687,2.32397E+12,E,ASS,,1,,,,,,,155687135,2.32397E+12,E,ASS,29MAY2022:08:29:22.560
61351688,2.32337E+12,E,ASS,,1,,,,,,,155687136,2.32337E+12,E,ASS,29MAY2022:08:29:22.607
61351689,2.32246E+12,E,ASS,,1,,,,,,,155687140,2.32246E+12,E,ASS,29MAY2022:08:29:22.733
61351690,2.32246E+12,E,ASS,,2,,,,,,,155687141,2.32246E+12,E,ASS,29MAY2022:08:29:22.763
61351691,2.32246E+12,E,ASS,,1,,,,,,,155687145,2.32246E+12,E,ASS,29MAY2022:08:29:22.873
61351692,2.32246E+12,E,ASS,,2,,,,,,,155687146,2.32246E+12,E,ASS,29MAY2022:08:29:22.903
61351693,2.32588E+12,E,ASS,,1,,,,,,,155687149,2.32588E+12,E,ASS,29MAY2022:08:29:22.983
61351694,2.32588E+12,E,ASS,,2,,,,,,,155687150,2.32588E+12,E,ASS,29MAY2022:08:29:23.013
61351695,2.32246E+12,E,ASS,,1,,,,,,,155687151,2.32246E+12,E,ASS,29MAY2022:08:29:23.060
61351696,2.32246E+12,E,ASS,,2,,,,,,,155687152,2.32246E+12,E,ASS,29MAY2022:08:29:23.110
61351697,2.32246E+12,E,ASS,,1,,,,,,,155687155,2.32246E+12,E,ASS,29MAY2022:08:29:23.203
61351698,2.32246E+12,E,ASS,,2,,,,,,,155687156,2.32246E+12,E,ASS,29MAY2022:08:29:23.250
61351699,2.32246E+12,E,ASS,,1,,,,,,,155687159,2.32246E+12,E,ASS,29MAY2022:08:29:23.343
61351700,2.32246E+12,E,ASS,,2,,,,,,,155687160,2.32246E+12,E,ASS,29MAY2022:08:29:23.407
61351701,2.32246E+12,E,ASS,,1,,,,,,,155687163,2.32246E+12,E,ASS,29MAY2022:08:29:23.500
61351702,2.32246E+12,E,ASS,,2,,,,,,,155687164,2.32246E+12,E,ASS,29MAY2022:08:29:23.547
61351703,2.32397E+12,E,ASS,,1,4,EN,M,1,UPGRADES (LAST MIN UPGRADE),,155687167,2.32397E+12,E,ASS,29MAY2022:08:29:23.627
61351704,2.32246E+12,E,ASS,,1,,,,,,,155687168,2.32246E+12,E,ASS,29MAY2022:08:29:23.690
61351705,2.32246E+12,E,ASS,,1,,,,,,,155687169,2.32246E+12,E,ASS,29MAY2022:08:29:23.733
61351706,2.32246E+12,E,ASS,,1,,,,,,,155687170,2.32246E+12,E,ASS,29MAY2022:08:29:23.767
61351707,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687171,2.32246E+12,E,ASS,29MAY2022:08:29:23.813
61351708,2.32671E+12,E,ASS,,1,,,,,,,155687172,2.32671E+12,E,ASS,29MAY2022:08:29:23.877
61351709,2.32952E+12,E,ASS,,1,,,,,,,155687173,2.32952E+12,E,ASS,29MAY2022:08:29:23.923
61351710,2.32952E+12,E,ASS,,2,,,,,,,155687174,2.32952E+12,E,ASS,29MAY2022:08:29:23.953
61351711,2.32952E+12,E,ASS,,1,,,,,,,155687175,2.32952E+12,E,ASS,29MAY2022:08:29:24.000
61351712,2.32952E+12,E,ASS,,2,,,,,,,155687176,2.32952E+12,E,ASS,29MAY2022:08:29:24.030
61351713,2.32246E+12,E,ASS,,1,,,,,,,155687177,2.32246E+12,E,ASS,29MAY2022:08:29:24.080
61351714,2.3278E+12,E,ASS,,1,,,,,,,155687179,2.3278E+12,E,ASS,29MAY2022:08:29:24.173
61351715,2.3265E+12,E,ASS,,1,,,,,,,155687186,2.3265E+12,E,ASS,29MAY2022:08:29:24.440
61351716,2.3265E+12,E,ASS,,2,,,,,,,155687187,2.3265E+12,E,ASS,29MAY2022:08:29:24.470
61351717,2.32246E+12,E,ASS,,1,,,,,,,155687190,2.32246E+12,E,ASS,29MAY2022:08:29:24.580
61351718,2.32392E+12,E,ASS,,1,,,,,,,155687191,2.32392E+12,E,ASS,29MAY2022:08:29:24.627
61351719,2.32392E+12,E,ASS,,2,,,,,,,155687192,2.32392E+12,E,ASS,29MAY2022:08:29:24.657
61351720,2.32246E+12,E,ASS,,1,,,,,,,155687193,2.32246E+12,E,ASS,29MAY2022:08:29:24.690
61351721,2.3236E+12,E,ASS,,1,,,,,,,155687198,2.3236E+12,E,ASS,29MAY2022:08:29:24.843
61351722,2.3265E+12,E,ASS,,1,,,,,,,155687201,2.3265E+12,E,ASS,29MAY2022:08:29:24.940
61351723,2.3265E+12,E,ASS,,2,,,,,,,155687202,2.3265E+12,E,ASS,29MAY2022:08:29:24.970
61351724,2.3265E+12,E,ASS,,1,,,,,,,155687205,2.3265E+12,E,ASS,29MAY2022:08:29:25.063
61351725,2.3265E+12,E,ASS,,2,,,,,,,155687206,2.3265E+12,E,ASS,29MAY2022:08:29:25.093
61351726,2.3265E+12,E,ASS,,1,,,,,,,155687209,2.3265E+12,E,ASS,29MAY2022:08:29:25.190
61351727,2.3265E+12,E,ASS,,2,,,,,,,155687210,2.3265E+12,E,ASS,29MAY2022:08:29:25.220
61351728,2.3265E+12,E,ASS,,1,,,,,,,155687213,2.3265E+12,E,ASS,29MAY2022:08:29:25.330
61351729,2.3265E+12,E,ASS,,2,,,,,,,155687214,2.3265E+12,E,ASS,29MAY2022:08:29:25.363
61351730,2.3265E+12,E,ASS,,1,,,,,,,155687217,2.3265E+12,E,ASS,29MAY2022:08:29:25.457
61351731,2.3265E+12,E,ASS,,2,,,,,,,155687218,2.3265E+12,E,ASS,29MAY2022:08:29:25.487
61351732,2.32397E+12,E,ASS,,1,,,,,,,155687221,2.32397E+12,E,ASS,29MAY2022:08:29:25.567
61351733,2.32337E+12,E,ASS,,1,,,,,,,155687222,2.32337E+12,E,ASS,29MAY2022:08:29:25.600
61351734,2.32246E+12,E,ASS,,1,4,EN,M,1,UPGRADE MILES & CASH,,155687224,2.32246E+12,E,ASS,29MAY2022:08:29:25.693
61351735,2.32337E+12,E,ASS,,1,,,,,,,155687225,2.32337E+12,E,ASS,29MAY2022:08:29:25.787
61351736,2.32337E+12,E,ASS,,1,,,,,,,155687226,2.32337E+12,E,ASS,29MAY2022:08:29:25.960
61351737,2.32246E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155687228,2.32246E+12,E,ASS,29MAY2022:08:29:26.287
61351738,2.32699E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687229,2.32699E+12,E,ASS,29MAY2022:08:29:26.460
61351739,2.32246E+12,E,ASS,,2,,,,,,,155687231,2.32246E+12,E,ASS,29MAY2022:08:29:26.773
61351740,2.32504E+12,E,ASS,,1,,,,,,,155687232,2.32504E+12,E,ASS,29MAY2022:08:29:26.833
61351741,2.32588E+12,E,ASS,,1,,,,,,,155687233,2.32588E+12,E,ASS,29MAY2022:08:29:26.867
61351742,2.32246E+12,E,ASS,,2,,,,,,,155687235,2.32246E+12,E,ASS,29MAY2022:08:29:26.930
61351743,2.32588E+12,E,ASS,,1,,,,,,,155687236,2.32588E+12,E,ASS,29MAY2022:08:29:26.977
61351744,2.32588E+12,E,ASS,,2,,,,,,,155687238,2.32588E+12,E,ASS,29MAY2022:08:29:27.023
61351745,2.32246E+12,E,ASS,,1,,,,,,,155687245,2.32246E+12,E,ASS,29MAY2022:08:29:27.227
61351746,2.32246E+12,E,ASS,,2,,,,,,,155687249,2.32246E+12,E,ASS,29MAY2022:08:29:27.350
61351747,2.32504E+12,E,ASS,,1,,,,,,,155687250,2.32504E+12,E,ASS,29MAY2022:08:29:27.397
61351748,2.32671E+12,E,ASS,,1,,,,,,,155687251,2.32671E+12,E,ASS,29MAY2022:08:29:27.443
61351749,2.32671E+12,E,ASS,,1,,,,,,,155687252,2.32671E+12,E,ASS,29MAY2022:08:29:27.477
61351750,2.3236E+12,E,ASS,,1,,,,,,,155687253,2.3236E+12,E,ASS,29MAY2022:08:29:27.523
61351751,2.32337E+12,E,ASS,,1,,,,,,,155687255,2.32337E+12,E,ASS,29MAY2022:08:29:27.583
61351752,2.32337E+12,E,ASS,,2,,,,,,,155687256,2.32337E+12,E,ASS,29MAY2022:08:29:27.600
61351753,2.32337E+12,E,ASS,,1,,,,,,,155687259,2.32337E+12,E,ASS,29MAY2022:08:29:27.693
61351754,2.32588E+12,E,ASS,,1,,,,,,,155687261,2.32588E+12,E,ASS,29MAY2022:08:29:27.757
61351755,2.32588E+12,E,ASS,,2,,,,,,,155687263,2.32588E+12,E,ASS,29MAY2022:08:29:27.803
61351756,2.32246E+12,E,ASS,,1,,,,,,,155687270,2.32246E+12,E,ASS,29MAY2022:08:29:27.990
61351757,2.32246E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155687272,2.32246E+12,E,ASS,29MAY2022:08:29:28.053
61351758,2.32504E+12,E,ASS,,1,,,,,,,155687273,2.32504E+12,E,ASS,29MAY2022:08:29:28.083
61351759,2.32952E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687274,2.32952E+12,E,ASS,29MAY2022:08:29:28.130
61351760,2.32394E+12,E,ASS,,1,,,,,,,155687275,2.32394E+12,E,ASS,29MAY2022:08:29:28.180
61351761,2.32337E+12,E,ASS,,1,,,,,,,155687276,2.32337E+12,E,ASS,29MAY2022:08:29:28.210
61351762,2.32246E+12,E,ASS,,2,,,,,,,155687279,2.32246E+12,E,ASS,29MAY2022:08:29:28.320
61351763,2.32246E+12,E,ASS,,1,,,,,,,155687280,2.32246E+12,E,ASS,29MAY2022:08:29:28.387
61351764,2.32397E+12,E,ASS,,1,,,,,,,155687283,2.32397E+12,E,ASS,29MAY2022:08:29:28.460
61351765,2.32394E+12,E,ASS,,1,,,,,,,155687284,2.32394E+12,E,ASS,29MAY2022:08:34:05.310
61351766,2.32246E+12,E,ASS,,1,,,,,,,155687285,2.32246E+12,E,ASS,29MAY2022:08:34:05.357
61351767,2.32246E+12,E,ASS,,2,4,EN,M,1,PREPAID BAGGAGE,,155687293,2.32246E+12,E,ASS,29MAY2022:08:34:05.683
61351768,2.32246E+12,E,ASS,,1,,,,,,,155687294,2.32246E+12,E,ASS,29MAY2022:08:34:05.717
61351769,2.32246E+12,E,ASS,,1,,,,,,,155687296,2.32246E+12,E,ASS,29MAY2022:08:34:05.793
61351770,2.32524E+12,E,ASS,,1,,,,,,,155687299,2.32524E+12,E,ASS,29MAY2022:08:34:05.870
61351771,2.32588E+12,E,ASS,,1,,,,,,,155687305,2.32588E+12,E,ASS,29MAY2022:08:34:06.060
61351772,2.32246E+12,E,ASS,,1,,,,,,,155687306,2.32246E+12,E,ASS,29MAY2022:08:34:06.107
61351773,2.32246E+12,E,ASS,,1,,,,,,,155687308,2.32246E+12,E,ASS,29MAY2022:08:34:06.187
61351774,2.32246E+12,E,ASS,,1,,,,,,,155687310,2.32246E+12,E,ASS,29MAY2022:08:34:06.247
61351775,2.32246E+12,E,ASS,,1,,,,,,,155687312,2.32246E+12,E,ASS,29MAY2022:08:34:06.310
61351776,2.32246E+12,E,ASS,,1,,,,,,,155687314,2.32246E+12,E,ASS,29MAY2022:08:34:06.373
61351777,2.32246E+12,E,ASS,,1,,,,,,,155687316,2.32246E+12,E,ASS,29MAY2022:08:34:06.450
61351778,2.32332E+12,E,ASS,,1,,,,,,,155687324,2.32332E+12,E,ASS,29MAY2022:08:34:06.733
61351779,2.32332E+12,E,ASS,,1,,,,,,,155687332,2.32332E+12,E,ASS,29MAY2022:08:34:06.967
61351780,2.32332E+12,E,ASS,,1,,,,,,,155687340,2.32332E+12,E,ASS,29MAY2022:08:34:07.280
61351781,2.3265E+12,E,ASS,,1,,,,,,,155687345,2.3265E+12,E,ASS,29MAY2022:08:34:07.467
61351782,2.3265E+12,E,ASS,,1,,,,,,,155687351,2.3265E+12,E,ASS,29MAY2022:08:34:07.640
61351783,2.3265E+12,E,ASS,,1,,,,,,,155687357,2.3265E+12,E,ASS,29MAY2022:08:34:07.810
61351784,2.3265E+12,E,ASS,,1,,,,,,,155687363,2.3265E+12,E,ASS,29MAY2022:08:34:08.013
61351785,2.32246E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155687367,2.32246E+12,E,ASS,29MAY2022:08:34:08.137
61351786,2.32246E+12,E,ASS,,1,,,,,,,155687368,2.32246E+12,E,ASS,29MAY2022:08:34:08.183
61351787,2.32246E+12,E,ASS,,1,,,,,,,155687370,2.32246E+12,E,ASS,29MAY2022:08:34:08.340
61351788,2.32246E+12,E,ASS,,1,,,,,,,155687372,2.32246E+12,E,ASS,29MAY2022:08:34:08.543
61351789,2.32246E+12,E,ASS,,1,,,,,,,155687374,2.32246E+12,E,ASS,29MAY2022:08:34:08.653
61351790,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687377,2.32246E+12,E,ASS,29MAY2022:08:34:08.730
61351791,2.32246E+12,E,ASS,,1,,,,,,,155687378,2.32246E+12,E,ASS,29MAY2022:08:34:08.793
61351792,2.32246E+12,E,ASS,,1,,,,,,,155687380,2.32246E+12,E,ASS,29MAY2022:08:34:08.857
61351793,2.32246E+12,E,ASS,,1,,,,,,,155687382,2.32246E+12,E,ASS,29MAY2022:08:34:08.933
61351794,2.32246E+12,E,ASS,,1,,,,,,,155687384,2.32246E+12,E,ASS,29MAY2022:08:34:09.030
61351795,2.32246E+12,E,ASS,,1,,,,,,,155687386,2.32246E+12,E,ASS,29MAY2022:08:34:09.107
61351796,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687388,2.32246E+12,E,ASS,29MAY2022:08:34:09.187
61351797,2.32246E+12,E,ASS,,1,,,,,,,155687390,2.32246E+12,E,ASS,29MAY2022:08:34:09.280
61351798,2.32246E+12,E,ASS,,2,,,,,,,155687393,2.32246E+12,E,ASS,29MAY2022:08:34:09.403
61351799,2.32246E+12,E,ASS,,1,,,,,,,155687394,2.32246E+12,E,ASS,29MAY2022:08:34:09.467
61351800,2.32246E+12,E,ASS,,1,,,,,,,155687396,2.32246E+12,E,ASS,29MAY2022:08:34:09.530
61351801,2.32246E+12,E,ASS,,1,,,,,,,155687398,2.32246E+12,E,ASS,29MAY2022:08:34:09.590
61351802,2.32246E+12,E,ASS,,1,,,,,,,155687400,2.32246E+12,E,ASS,29MAY2022:08:34:09.670
61351803,2.32246E+12,E,ASS,,1,,,,,,,155687402,2.32246E+12,E,ASS,29MAY2022:08:34:09.747
61351804,2.32246E+12,E,ASS,,1,,,,,,,155687404,2.32246E+12,E,ASS,29MAY2022:08:34:09.827
61351805,2.32246E+12,E,ASS,,1,,,,,,,155687405,2.32246E+12,E,ASS,29MAY2022:08:34:09.873
61351806,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687409,2.32246E+12,E,ASS,29MAY2022:08:34:09.983
61351807,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155687411,2.32246E+12,E,ASS,29MAY2022:08:34:10.060
61351808,2.32246E+12,E,ASS,,1,,,,,,,155687412,2.32246E+12,E,ASS,29MAY2022:08:34:10.123
61351809,2.32246E+12,E,ASS,,1,,,,,,,155687414,2.32246E+12,E,ASS,29MAY2022:08:34:10.187
61351810,2.32246E+12,E,ASS,,1,,,,,,,155687416,2.32246E+12,E,ASS,29MAY2022:08:34:10.280
61351811,2.32246E+12,E,ASS,,1,,,,,,,155687418,2.32246E+12,E,ASS,29MAY2022:08:34:10.327
61351812,2.32246E+12,E,ASS,,1,,,,,,,155687420,2.32246E+12,E,ASS,29MAY2022:08:34:10.390
61351813,2.32246E+12,E,ASS,,1,,,,,,,155687422,2.32246E+12,E,ASS,29MAY2022:08:34:10.467
61351814,2.32246E+12,E,ASS,,1,,,,,,,155687424,2.32246E+12,E,ASS,29MAY2022:08:34:10.543
61351815,2.32246E+12,E,ASS,,1,,,,,,,155687426,2.32246E+12,E,ASS,29MAY2022:08:34:10.623
61351816,2.32246E+12,E,ASS,,1,,,,,,,155687428,2.32246E+12,E,ASS,29MAY2022:08:34:10.703
61351817,2.32246E+12,E,ASS,,1,,,,,,,155687430,2.32246E+12,E,ASS,29MAY2022:08:34:10.763
61351818,2.32246E+12,E,ASS,,1,,,,,,,155687432,2.32246E+12,E,ASS,29MAY2022:08:34:10.907
61351819,2.32246E+12,E,ASS,,1,,,,,,,155687434,2.32246E+12,E,ASS,29MAY2022:08:34:11.077
61351820,2.32246E+12,E,ASS,,1,,,,,,,155687436,2.32246E+12,E,ASS,29MAY2022:08:34:11.250
61351821,2.32246E+12,E,ASS,,1,,,,,,,155687438,2.32246E+12,E,ASS,29MAY2022:08:34:11.373
61351822,2.32246E+12,E,ASS,,1,,,,,,,155687440,2.32246E+12,E,ASS,29MAY2022:08:34:11.483
61351823,2.32246E+12,E,ASS,,1,,,,,,,155687442,2.32246E+12,E,ASS,29MAY2022:08:34:11.547
61351824,2.32246E+12,E,ASS,,1,,,,,,,155687444,2.32246E+12,E,ASS,29MAY2022:08:34:11.610
61351825,2.32246E+12,E,ASS,,1,,,,,,,155687446,2.32246E+12,E,ASS,29MAY2022:08:34:11.670
