ID_BAG_ITIN,CPR_MARKTNG_CARRIER,CPR_FLGHT_NUMBER,CPR_OPT_SUFX,CPR_DEPT_DATE,CPR_BRDPT,CPR_OFFPT,CPR_ARRVDATE,CPR_BAGSTAT_INDC1,CPR_BAGSTAT_INDC2,CPR_BAGSTAT_ACTN1,CPR_BAGSTAT_ACTN2,ID_BAGGAGE_INFO,DWH_SNAPSHOTTIMESTAMP
43447495,MH,2718,,28-May-22,KUL,SBW,,,,,,30817592,29MAY2022:09:02:34.630
43447496,MH,2718,,28-May-22,KUL,SBW,,,,,,30817593,29MAY2022:09:02:34.630
43447497,MH,2718,,28-May-22,KUL,SBW,,,,,,30817594,29MAY2022:09:02:34.630
43447498,MH,2718,,28-May-22,KUL,SBW,,,,,,30817595,29MAY2022:09:02:34.647
43447499,MH,1052,,28-May-22,JHB,KUL,,,,,,30817596,29MAY2022:09:02:34.647
43447500,MH,2718,,28-May-22,KUL,SBW,,,,,,30817596,29MAY2022:09:02:34.647
43447501,MH,2661,,28-May-22,TWU,KUL,,,,,,30817597,29MAY2022:09:02:34.647
43447502,MH,2718,,28-May-22,KUL,SBW,,,,,,30817597,29MAY2022:09:02:34.647
43447503,MH,2718,,28-May-22,KUL,SBW,,,,,,30817598,29MAY2022:09:02:34.647
43447504,MH,2715,,24-May-22,SBW,KUL,,,,,,30817599,29MAY2022:09:02:34.660
43447505,MH,613,,24-May-22,KUL,SIN,,,,,,30817599,29MAY2022:09:02:34.660
43447506,MH,2718,,28-May-22,KUL,SBW,,,,,,30817600,29MAY2022:09:02:34.660
43447507,MH,1052,,28-May-22,JHB,KUL,,,,,,30817601,29MAY2022:09:02:34.660
43447508,MH,2718,,28-May-22,KUL,SBW,,,,,,30817601,29MAY2022:09:02:34.660
43447509,MH,2718,,28-May-22,KUL,SBW,,,,,,30817602,29MAY2022:09:02:34.660
43447510,MH,2718,,28-May-22,KUL,SBW,,,,,,30817603,29MAY2022:09:02:34.660
43447511,MH,2718,,28-May-22,KUL,SBW,,,,,,30817604,29MAY2022:09:02:34.660
43447512,MH,1052,,28-May-22,JHB,KUL,,,,,,30817605,29MAY2022:09:02:34.677
43447513,MH,2718,,28-May-22,KUL,SBW,,,,,,30817605,29MAY2022:09:02:34.677
43447514,MH,2715,,24-May-22,SBW,KUL,,,,,,30817606,29MAY2022:09:02:34.677
43447515,MH,613,,24-May-22,KUL,SIN,,,,,,30817606,29MAY2022:09:02:34.677
43447516,MH,1269,,28-May-22,KUA,KUL,,,,,,30817607,29MAY2022:09:02:34.677
43447517,MH,2718,,28-May-22,KUL,SBW,,,,,,30817607,29MAY2022:09:02:34.677
43447518,MH,2718,,28-May-22,KUL,SBW,,,,,,30817608,29MAY2022:09:02:34.677
43447519,MH,2718,,28-May-22,KUL,SBW,,,,,,30817609,29MAY2022:09:02:34.677
43447520,MH,2718,,28-May-22,KUL,SBW,,,,,,30817610,29MAY2022:09:02:34.693
43447521,MH,2718,,28-May-22,KUL,SBW,,,,,,30817611,29MAY2022:09:02:34.693
43447522,MH,2718,,28-May-22,KUL,SBW,,,,,,30817612,29MAY2022:09:02:34.693
43447523,MH,1052,,28-May-22,JHB,KUL,,,,,,30817613,29MAY2022:09:02:34.693
43447524,MH,2718,,28-May-22,KUL,SBW,,,,,,30817613,29MAY2022:09:02:34.693
43447525,MH,2718,,28-May-22,KUL,SBW,,,,,,30817614,29MAY2022:09:02:34.693
43447526,MH,1447,,28-May-22,LGK,KUL,,,,,,30817615,29MAY2022:09:02:34.693
43447527,MH,2718,,28-May-22,KUL,SBW,,,,,,30817615,29MAY2022:09:02:34.693
43447528,MH,2718,,28-May-22,KUL,SBW,,,,,,30817616,29MAY2022:09:02:34.710
43447529,MH,2718,,28-May-22,KUL,SBW,,,,,,30817617,29MAY2022:09:02:34.710
43447530,MH,2718,,28-May-22,KUL,SBW,,,,,,30817618,29MAY2022:09:02:34.710
43447531,MH,2718,,28-May-22,KUL,SBW,,,,,,30817619,29MAY2022:09:02:34.710
43447532,MH,2718,,28-May-22,KUL,SBW,,,,,,30817620,29MAY2022:09:02:34.710
43447533,MH,2718,,28-May-22,KUL,SBW,,,,,,30817621,29MAY2022:09:02:34.710
43447534,MH,2718,,28-May-22,KUL,SBW,,,,,,30817622,29MAY2022:09:02:34.723
43447535,MH,2718,,28-May-22,KUL,SBW,,,,,,30817623,29MAY2022:09:02:34.723
43447536,MH,1052,,28-May-22,JHB,KUL,,,,,,30817624,29MAY2022:09:02:34.723
43447537,MH,2718,,28-May-22,KUL,SBW,,,,,,30817624,29MAY2022:09:02:34.723
43447538,MH,1052,,28-May-22,JHB,KUL,,,,,,30817625,29MAY2022:09:02:34.723
43447539,MH,2718,,28-May-22,KUL,SBW,,,,,,30817625,29MAY2022:09:02:34.723
43447540,MH,2718,,28-May-22,KUL,SBW,,,,,,30817626,29MAY2022:09:02:34.723
43447541,MH,2718,,28-May-22,KUL,SBW,,,,,,30817627,29MAY2022:09:02:34.740
43447542,MH,1052,,28-May-22,JHB,KUL,,,,,,30817628,29MAY2022:09:02:34.740
43447543,MH,2718,,28-May-22,KUL,SBW,,,,,,30817628,29MAY2022:09:02:34.740
43447544,MH,1143,,28-May-22,PEN,KUL,,,,,,30817629,29MAY2022:09:02:34.740
43447545,MH,2718,,28-May-22,KUL,SBW,,,,,,30817629,29MAY2022:09:02:34.740
43447546,MH,1052,,28-May-22,JHB,KUL,,,,,,30817630,29MAY2022:09:02:34.740
43447547,MH,2718,,28-May-22,KUL,SBW,,,,,,30817630,29MAY2022:09:02:34.740
43447548,MH,2718,,28-May-22,KUL,SBW,,,,,,30817631,29MAY2022:09:02:34.740
43447549,MH,2715,,24-May-22,SBW,KUL,,,,,,30817632,29MAY2022:09:02:34.740
43447550,MH,1276,,24-May-22,KUL,KUA,,,,,,30817632,29MAY2022:09:02:34.740
43447551,MH,1269,,28-May-22,KUA,KUL,,,,,,30817633,29MAY2022:09:02:34.753
43447552,MH,2718,,28-May-22,KUL,SBW,,,,,,30817633,29MAY2022:09:02:34.753
43447553,MH,1052,,28-May-22,JHB,KUL,,,,,,30817634,29MAY2022:09:02:34.753
43447554,MH,2718,,28-May-22,KUL,SBW,,,,,,30817634,29MAY2022:09:02:34.753
43447555,MH,2718,,28-May-22,KUL,SBW,,,,,,30817635,29MAY2022:09:02:34.753
43447556,MH,1052,,28-May-22,JHB,KUL,,,,,,30817636,29MAY2022:09:02:34.753
43447557,MH,2718,,28-May-22,KUL,SBW,,,,,,30817636,29MAY2022:09:02:34.753
43447558,MH,1269,,28-May-22,KUA,KUL,,,,,,30817637,29MAY2022:09:02:34.753
43447559,MH,2718,,28-May-22,KUL,SBW,,,,,,30817637,29MAY2022:09:02:34.753
43447560,MH,2718,,28-May-22,KUL,SBW,,,,,,30817638,29MAY2022:09:02:34.770
43447561,MH,2718,,28-May-22,KUL,SBW,,,,,,30817639,29MAY2022:09:02:34.770
43447562,MH,2718,,28-May-22,KUL,SBW,,,,,,30817640,29MAY2022:09:02:34.770
43447563,MH,2718,,28-May-22,KUL,SBW,,,,,,30817641,29MAY2022:09:02:34.770
43447564,MH,2718,,28-May-22,KUL,SBW,,,,,,30817642,29MAY2022:09:02:34.770
43447565,MH,1052,,28-May-22,JHB,KUL,,,,,,30817643,29MAY2022:09:02:34.770
43447566,MH,2718,,28-May-22,KUL,SBW,,,,,,30817643,29MAY2022:09:02:34.770
43447567,MH,2742,,28-May-22,KUL,BTU,,,,,,30817644,29MAY2022:09:04:28.107
43447568,MH,67,,27-May-22,ICN,KUL,,,,,,30817645,29MAY2022:09:04:28.107
43447569,MH,2742,,28-May-22,KUL,BTU,,,,,,30817645,29MAY2022:09:04:28.107
43447570,MH,2742,,28-May-22,KUL,BTU,,,,,,30817646,29MAY2022:09:04:28.107
43447571,MH,2742,,28-May-22,KUL,BTU,,,,,,30817647,29MAY2022:09:04:28.120
43447572,MH,2742,,28-May-22,KUL,BTU,,,,,,30817648,29MAY2022:09:04:28.120
43447573,MH,2742,,28-May-22,KUL,BTU,,,,,,30817649,29MAY2022:09:04:28.120
43447574,MH,2742,,28-May-22,KUL,BTU,,,,,,30817650,29MAY2022:09:04:28.120
43447575,MH,2742,,28-May-22,KUL,BTU,,,,,,30817651,29MAY2022:09:04:28.120
43447576,MH,1133,,28-May-22,PEN,KUL,,,,,,30817652,29MAY2022:09:04:28.137
43447577,MH,2742,,28-May-22,KUL,BTU,,,,,,30817652,29MAY2022:09:04:28.137
43447578,MH,2742,,28-May-22,KUL,BTU,,,,,,30817653,29MAY2022:09:04:28.137
43447579,MH,2742,,28-May-22,KUL,BTU,,,,,,30817654,29MAY2022:09:04:28.137
43447580,MH,67,,27-May-22,ICN,KUL,,,,,,30817655,29MAY2022:09:04:28.137
43447581,MH,2742,,28-May-22,KUL,BTU,,,,,,30817655,29MAY2022:09:04:28.137
43447582,MH,2742,,28-May-22,KUL,BTU,,,,,,30817656,29MAY2022:09:04:28.137
43447583,MH,2742,,28-May-22,KUL,BTU,,,,,,30817657,29MAY2022:09:04:28.153
43447584,MH,2742,,28-May-22,KUL,BTU,,,,,,30817658,29MAY2022:09:04:28.153
43447585,MH,807,,27-May-22,MNL,KUL,,,,,,30817659,29MAY2022:09:04:28.153
43447586,MH,2742,,28-May-22,KUL,BTU,,,,,,30817659,29MAY2022:09:04:28.153
43447587,MH,2742,,28-May-22,KUL,BTU,,,,,,30817660,29MAY2022:09:04:28.153
43447588,MH,2742,,28-May-22,KUL,BTU,,,,,,30817661,29MAY2022:09:04:28.153
43447589,MH,2742,,28-May-22,KUL,BTU,,,,,,30817662,29MAY2022:09:04:28.153
43447590,MH,2742,,28-May-22,KUL,BTU,,,,,,30817663,29MAY2022:09:04:28.170
43447591,MH,2742,,28-May-22,KUL,BTU,,,,,,30817664,29MAY2022:09:04:28.170
43447592,MH,2742,,28-May-22,KUL,BTU,,,,,,30817665,29MAY2022:09:04:28.170
43447593,MH,140,,27-May-22,SYD,KUL,,,,,,30817666,29MAY2022:09:04:28.170
43447594,MH,2742,,28-May-22,KUL,BTU,,,,,,30817666,29MAY2022:09:04:28.170
43447595,MH,2742,,28-May-22,KUL,BTU,,,,,,30817667,29MAY2022:09:04:28.170
43447596,MH,2742,,28-May-22,KUL,BTU,,,,,,30817668,29MAY2022:09:04:28.183
43447597,MH,2742,,28-May-22,KUL,BTU,,,,,,30817669,29MAY2022:09:04:28.183
43447598,MH,2742,,28-May-22,KUL,BTU,,,,,,30817670,29MAY2022:09:04:28.213
43447599,MH,2742,,28-May-22,KUL,BTU,,,,,,30817671,29MAY2022:09:04:28.213
43447600,MH,2742,,28-May-22,KUL,BTU,,,,,,30817672,29MAY2022:09:04:28.213
43447601,MH,2742,,28-May-22,KUL,BTU,,,,,,30817673,29MAY2022:09:04:28.213
43447602,MH,2742,,28-May-22,KUL,BTU,,,,,,30817674,29MAY2022:09:04:28.213
43447603,MH,2742,,28-May-22,KUL,BTU,,,,,,30817675,29MAY2022:09:04:28.230
43447604,MH,2742,,28-May-22,KUL,BTU,,,,,,30817676,29MAY2022:09:04:28.230
43447605,MH,2742,,28-May-22,KUL,BTU,,,,,,30817677,29MAY2022:09:04:28.230
43447606,MH,2742,,28-May-22,KUL,BTU,,,,,,30817678,29MAY2022:09:04:28.230
43447607,MH,2742,,28-May-22,KUL,BTU,,,,,,30817679,29MAY2022:09:04:28.230
43447608,MH,2742,,28-May-22,KUL,BTU,,,,,,30817680,29MAY2022:09:04:28.247
43447609,MH,2742,,28-May-22,KUL,BTU,,,,,,30817681,29MAY2022:09:04:28.247
43447610,MH,2743,,28-May-22,BTU,KUL,,,,,,30817682,29MAY2022:09:07:16.423
43447611,MH,1446,,28-May-22,KUL,LGK,,,,,,30817682,29MAY2022:09:07:16.423
43447612,MH,2743,,28-May-22,BTU,KUL,,,,,,30817683,29MAY2022:09:07:16.470
43447613,MH,1396,,28-May-22,KUL,KBR,,,,,,30817683,29MAY2022:09:07:16.470
43447614,MH,2743,,28-May-22,BTU,KUL,,,,,,30817684,29MAY2022:09:07:16.500
43447615,MH,2743,,28-May-22,BTU,KUL,,,,,,30817685,29MAY2022:09:07:16.547
43447616,MH,782,,28-May-22,KUL,BKK,,,,,,30817685,29MAY2022:09:07:16.547
43447617,MH,2743,,28-May-22,BTU,KUL,,,,,,30817686,29MAY2022:09:07:16.580
43447618,MH,2638,,28-May-22,KUL,BKI,,,,,,30817686,29MAY2022:09:07:16.580
43447619,MH,2743,,28-May-22,BTU,KUL,,,,,,30817687,29MAY2022:09:07:16.627
43447620,MH,2743,,28-May-22,BTU,KUL,,,,,,30817688,29MAY2022:09:07:16.657
43447621,MH,1396,,28-May-22,KUL,KBR,,,,,,30817688,29MAY2022:09:07:16.657
43447622,MH,2743,,28-May-22,BTU,KUL,,,,,,30817689,29MAY2022:09:07:16.703
43447623,MH,1396,,28-May-22,KUL,KBR,,,,,,30817689,29MAY2022:09:07:16.703
43447624,MH,2743,,28-May-22,BTU,KUL,,,,,,30817690,29MAY2022:09:07:16.737
43447625,MH,613,,28-May-22,KUL,SIN,,,,,,30817690,29MAY2022:09:07:16.737
43447626,MH,2743,,28-May-22,BTU,KUL,,,,,,30817691,29MAY2022:09:07:16.780
43447627,MH,2743,,28-May-22,BTU,KUL,,,,,,30817692,29MAY2022:09:07:16.797
43447628,MH,2743,,28-May-22,BTU,KUL,,,,,,30817693,29MAY2022:09:07:16.843
43447629,MH,2743,,28-May-22,BTU,KUL,,,,,,30817694,29MAY2022:09:07:16.890
43447630,MH,2743,,28-May-22,BTU,KUL,,,,,,30817695,29MAY2022:09:07:16.940
43447631,MH,3655,,21-May-22,MYY,SBW,,,,,,30817696,29MAY2022:09:07:16.970
43447632,MH,3742,,21-May-22,SBW,BTU,,,,,,30817696,29MAY2022:09:07:16.970
43447633,MH,2743,,28-May-22,BTU,KUL,,,,,,30817697,29MAY2022:09:07:17.000
43447634,MH,3655,,21-May-22,MYY,SBW,,,,,,30817698,29MAY2022:09:07:17.030
43447635,MH,3742,,21-May-22,SBW,BTU,,,,,,30817698,29MAY2022:09:07:17.030
43447636,MH,2743,,28-May-22,BTU,KUL,,,,,,30817699,29MAY2022:09:07:17.080
43447637,MH,2743,,28-May-22,BTU,KUL,,,,,,30817700,29MAY2022:09:07:17.127
43447638,MH,2743,,28-May-22,BTU,KUL,,,,,,30817701,29MAY2022:09:07:17.173
43447639,MH,2743,,28-May-22,BTU,KUL,,,,,,30817702,29MAY2022:09:07:17.220
43447640,MH,1396,,28-May-22,KUL,KBR,,,,,,30817702,29MAY2022:09:07:17.220
43447641,MH,2743,,28-May-22,BTU,KUL,,,,,,30817703,29MAY2022:09:07:17.267
43447642,MH,2743,,28-May-22,BTU,KUL,,,,,,30817704,29MAY2022:09:07:17.300
43447643,MH,2743,,28-May-22,BTU,KUL,,,,,,30817705,29MAY2022:09:07:17.347
43447644,MH,1057,,28-May-22,KUL,JHB,,,,,,30817705,29MAY2022:09:07:17.347
43447645,MH,2742,,21-May-22,KUL,BTU,,,,,,30817706,29MAY2022:09:07:17.377
43447646,MH,2743,,28-May-22,BTU,KUL,,,,,,30817707,29MAY2022:09:07:17.423
43447647,MH,2743,,28-May-22,BTU,KUL,,,,,,30817708,29MAY2022:09:07:17.470
43447648,MH,1336,,28-May-22,KUL,TGG,,,,,,30817708,29MAY2022:09:07:17.470
43447649,MH,2746,,23-May-22,KUL,BTU,,,,,,30817709,29MAY2022:09:07:17.517
43447650,MH,2743,,28-May-22,BTU,KUL,,,,,,30817710,29MAY2022:09:07:17.550
43447651,MH,2743,,28-May-22,BTU,KUL,,,,,,30817711,29MAY2022:09:07:17.597
43447652,MH,1152,,28-May-22,KUL,PEN,,,,,,30817711,29MAY2022:09:07:17.597
43447653,MH,2743,,28-May-22,BTU,KUL,,,,,,30817712,29MAY2022:09:07:17.627
43447654,MH,2743,,28-May-22,BTU,KUL,,,,,,30817713,29MAY2022:09:07:17.690
43447655,MH,1336,,28-May-22,KUL,TGG,,,,,,30817713,29MAY2022:09:07:17.690
43447656,MH,2743,,28-May-22,BTU,KUL,,,,,,30817714,29MAY2022:09:07:17.720
43447657,MH,1336,,28-May-22,KUL,TGG,,,,,,30817714,29MAY2022:09:07:17.720
43447658,MH,2743,,28-May-22,BTU,KUL,,,,,,30817715,29MAY2022:09:07:17.753
43447659,MH,2743,,28-May-22,BTU,KUL,,,,,,30817716,29MAY2022:09:07:17.800
43447660,MH,2743,,28-May-22,BTU,KUL,,,,,,30817717,29MAY2022:09:07:17.830
43447661,MH,1396,,28-May-22,KUL,KBR,,,,,,30817717,29MAY2022:09:07:17.830
43447662,MH,2743,,28-May-22,BTU,KUL,,,,,,30817718,29MAY2022:09:07:17.860
43447663,MH,1057,,28-May-22,KUL,JHB,,,,,,30817718,29MAY2022:09:07:17.860
43447664,MH,2743,,28-May-22,BTU,KUL,,,,,,30817719,29MAY2022:09:07:17.910
43447665,MH,2743,,28-May-22,BTU,KUL,,,,,,30817720,29MAY2022:09:07:17.940
43447666,MH,2743,,28-May-22,BTU,KUL,,,,,,30817721,29MAY2022:09:07:17.970
43447667,MH,2746,,28-May-22,KUL,BTU,,,,,,30817722,29MAY2022:09:14:03.087
43447668,MH,2746,,28-May-22,KUL,BTU,,,,,,30817723,29MAY2022:09:14:03.117
43447669,MH,2746,,28-May-22,KUL,BTU,,,,,,30817724,29MAY2022:09:14:03.117
43447670,MH,1052,,28-May-22,JHB,KUL,,,,,,30817725,29MAY2022:09:14:03.133
43447671,MH,2746,,28-May-22,KUL,BTU,,,,,,30817725,29MAY2022:09:14:03.133
43447672,MH,2746,,28-May-22,KUL,BTU,,,,,,30817726,29MAY2022:09:14:03.163
43447673,MH,2746,,28-May-22,KUL,BTU,,,,,,30817727,29MAY2022:09:14:03.180
43447674,MH,2746,,28-May-22,KUL,BTU,,,,,,30817728,29MAY2022:09:14:03.197
43447675,MH,2746,,28-May-22,KUL,BTU,,,,,,30817729,29MAY2022:09:14:03.210
43447676,MH,1052,,28-May-22,JHB,KUL,,,,,,30817730,29MAY2022:09:14:03.227
43447677,MH,2746,,28-May-22,KUL,BTU,,,,,,30817730,29MAY2022:09:14:03.227
43447678,MH,2746,,28-May-22,KUL,BTU,,,,,,30817731,29MAY2022:09:14:03.243
43447679,MH,1052,,28-May-22,JHB,KUL,,,,,,30817732,29MAY2022:09:14:03.273
43447680,MH,2746,,28-May-22,KUL,BTU,,,,,,30817732,29MAY2022:09:14:03.273
43447681,MH,1269,,28-May-22,KUA,KUL,,,,,,30817733,29MAY2022:09:14:03.273
43447682,MH,2746,,28-May-22,KUL,BTU,,,,,,30817733,29MAY2022:09:14:03.273
43447683,MH,1269,,28-May-22,KUA,KUL,,,,,,30817734,29MAY2022:09:14:03.290
43447684,MH,2746,,28-May-22,KUL,BTU,,,,,,30817734,29MAY2022:09:14:03.290
43447685,MH,1269,,28-May-22,KUA,KUL,,,,,,30817735,29MAY2022:09:14:03.290
43447686,MH,2746,,28-May-22,KUL,BTU,,,,,,30817735,29MAY2022:09:14:03.290
43447687,MH,1269,,28-May-22,KUA,KUL,,,,,,30817736,29MAY2022:09:14:03.290
43447688,MH,2746,,28-May-22,KUL,BTU,,,,,,30817736,29MAY2022:09:14:03.290
43447689,MH,1269,,28-May-22,KUA,KUL,,,,,,30817737,29MAY2022:09:14:03.290
43447690,MH,2746,,28-May-22,KUL,BTU,,,,,,30817737,29MAY2022:09:14:03.290
43447691,MH,2746,,28-May-22,KUL,BTU,,,,,,30817738,29MAY2022:09:14:03.290
43447692,MH,1052,,28-May-22,JHB,KUL,,,,,,30817739,29MAY2022:09:14:03.307
43447693,MH,2746,,28-May-22,KUL,BTU,,,,,,30817739,29MAY2022:09:14:03.307
43447694,MH,2746,,28-May-22,KUL,BTU,,,,,,30817740,29MAY2022:09:14:03.307
43447695,MH,2746,,28-May-22,KUL,BTU,,,,,,30817741,29MAY2022:09:14:03.307
43447696,MH,2746,,28-May-22,KUL,BTU,,,,,,30817742,29MAY2022:09:14:03.307
43447697,MH,2746,,28-May-22,KUL,BTU,,,,,,30817743,29MAY2022:09:14:03.307
43447698,MH,2746,,28-May-22,KUL,BTU,,,,,,30817744,29MAY2022:09:14:03.320
43447699,MH,2746,,28-May-22,KUL,BTU,,,,,,30817745,29MAY2022:09:14:03.320
43447700,MH,2746,,28-May-22,KUL,BTU,,,,,,30817746,29MAY2022:09:14:03.320
43447701,MH,2746,,28-May-22,KUL,BTU,,,,,,30817747,29MAY2022:09:14:03.320
43447702,MH,2746,,28-May-22,KUL,BTU,,,,,,30817748,29MAY2022:09:14:03.320
43447703,MH,2746,,28-May-22,KUL,BTU,,,,,,30817749,29MAY2022:09:14:03.337
43447704,MH,2746,,28-May-22,KUL,BTU,,,,,,30817750,29MAY2022:09:14:03.337
43447705,MH,2746,,28-May-22,KUL,BTU,,,,,,30817751,29MAY2022:09:14:03.337
43447706,MH,2746,,28-May-22,KUL,BTU,,,,,,30817752,29MAY2022:09:14:03.337
43447707,MH,2746,,28-May-22,KUL,BTU,,,,,,30817753,29MAY2022:09:14:03.337
43447708,MH,2746,,28-May-22,KUL,BTU,,,,,,30817754,29MAY2022:09:14:03.337
43447709,MH,2746,,28-May-22,KUL,BTU,,,,,,30817755,29MAY2022:09:14:03.353
43447710,MH,1385,,28-May-22,KBR,KUL,,,,,,30817756,29MAY2022:09:14:03.353
43447711,MH,2746,,28-May-22,KUL,BTU,,,,,,30817756,29MAY2022:09:14:03.353
43447712,MH,2746,,28-May-22,KUL,BTU,,,,,,30817757,29MAY2022:09:14:03.353
43447713,MH,2746,,28-May-22,KUL,BTU,,,,,,30817758,29MAY2022:09:14:03.353
43447714,MH,2746,,28-May-22,KUL,BTU,,,,,,30817759,29MAY2022:09:14:03.353
43447715,MH,3442,,25-May-22,BTU,MYY,,,,,,30817760,29MAY2022:09:14:03.370
43447716,MH,3228,,25-May-22,MYY,LBU,,,,,,30817760,29MAY2022:09:14:03.370
43447717,MH,3042,,28-May-22,LBU,BKI,,,,,,30817761,29MAY2022:09:14:03.370
43447718,MH,2611,,28-May-22,BKI,KUL,,,,,,30817761,29MAY2022:09:14:03.370
43447719,MH,2746,,28-May-22,KUL,BTU,,,,,,30817761,29MAY2022:09:14:03.370
43447720,MH,2743,,21-May-22,BTU,KUL,,,,,,30817762,29MAY2022:09:14:03.370
43447721,MH,2742,,29-May-22,KUL,BTU,,,,,,30817763,29MAY2022:09:14:03.370
43447722,MH,2746,,28-May-22,KUL,BTU,,,,,,30817764,29MAY2022:09:14:03.370
43447723,MH,1052,,28-May-22,JHB,KUL,,,,,,30817765,29MAY2022:09:14:03.383
43447724,MH,2746,,28-May-22,KUL,BTU,,,,,,30817765,29MAY2022:09:14:03.383
43447725,MH,2743,,20-May-22,BTU,KUL,,,,,,30817766,29MAY2022:09:14:03.383
43447726,MH,2746,,28-May-22,KUL,BTU,,,,,,30817767,29MAY2022:09:14:03.383
43447727,MH,2746,,28-May-22,KUL,BTU,,,,,,30817768,29MAY2022:09:14:03.417
43447728,MH,2748,,28-May-22,KUL,BTU,,,,,,30817769,29MAY2022:09:17:10.433
43447729,MH,2748,,28-May-22,KUL,BTU,,,,,,30817770,29MAY2022:09:17:10.433
43447730,MH,2748,,28-May-22,KUL,BTU,,,,,,30817771,29MAY2022:09:17:10.450
43447731,MH,2748,,28-May-22,KUL,BTU,,,,,,30817772,29MAY2022:09:17:10.450
43447732,MH,1143,,28-May-22,PEN,KUL,,,,,,30817773,29MAY2022:09:17:10.450
43447733,MH,2748,,28-May-22,KUL,BTU,,,,,,30817773,29MAY2022:09:17:10.450
43447734,MH,1143,,28-May-22,PEN,KUL,,,,,,30817774,29MAY2022:09:17:10.450
43447735,MH,2748,,28-May-22,KUL,BTU,,,,,,30817774,29MAY2022:09:17:10.450
43447736,MH,2748,,28-May-22,KUL,BTU,,,,,,30817775,29MAY2022:09:17:10.467
43447737,MH,2747,,23-May-22,BTU,KUL,,,,,,30817776,29MAY2022:09:17:10.467
43447738,MH,2748,,28-May-22,KUL,BTU,,,,,,30817777,29MAY2022:09:17:10.467
43447739,MH,1327,,28-May-22,TGG,KUL,,,,,,30817778,29MAY2022:09:17:10.467
43447740,MH,2748,,28-May-22,KUL,BTU,,,,,,30817778,29MAY2022:09:17:10.467
43447741,MH,2748,,28-May-22,KUL,BTU,,,,,,30817779,29MAY2022:09:17:10.467
43447742,MH,2748,,28-May-22,KUL,BTU,,,,,,30817780,29MAY2022:09:17:10.480
43447743,MH,2748,,28-May-22,KUL,BTU,,,,,,30817781,29MAY2022:09:17:10.480
43447744,MH,2748,,28-May-22,KUL,BTU,,,,,,30817782,29MAY2022:09:17:10.480
43447745,MH,2748,,28-May-22,KUL,BTU,,,,,,30817783,29MAY2022:09:17:10.480
43447746,MH,2748,,28-May-22,KUL,BTU,,,,,,30817784,29MAY2022:09:17:10.480
43447747,MH,2748,,28-May-22,KUL,BTU,,,,,,30817785,29MAY2022:09:17:10.497
43447748,MH,2748,,28-May-22,KUL,BTU,,,,,,30817786,29MAY2022:09:17:10.497
43447749,MH,181,,27-May-22,MAA,KUL,,,,,,30817787,29MAY2022:09:17:10.497
43447750,MH,2748,,28-May-22,KUL,BTU,,,,,,30817787,29MAY2022:09:17:10.497
43447751,MH,2748,,28-May-22,KUL,BTU,,,,,,30817788,29MAY2022:09:17:10.497
43447752,MH,1143,,28-May-22,PEN,KUL,,,,,,30817789,29MAY2022:09:17:10.497
43447753,MH,2748,,28-May-22,KUL,BTU,,,,,,30817789,29MAY2022:09:17:10.497
43447754,MH,2748,,28-May-22,KUL,BTU,,,,,,30817790,29MAY2022:09:17:10.513
43447755,MH,2749,,22-May-22,BTU,KUL,,,,,,30817791,29MAY2022:09:17:10.513
43447756,MH,2748,,28-May-22,KUL,BTU,,,,,,30817792,29MAY2022:09:17:10.513
43447757,MH,2747,,23-May-22,BTU,KUL,,,,,,30817793,29MAY2022:09:17:10.513
43447758,MH,2748,,28-May-22,KUL,BTU,,,,,,30817794,29MAY2022:09:17:10.530
43447759,MH,2748,,28-May-22,KUL,BTU,,,,,,30817795,29MAY2022:09:17:10.530
43447760,MH,2748,,28-May-22,KUL,BTU,,,,,,30817796,29MAY2022:09:17:10.530
43447761,MH,1133,,28-May-22,PEN,KUL,,,,,,30817797,29MAY2022:09:17:10.530
43447762,MH,2748,,28-May-22,KUL,BTU,,,,,,30817797,29MAY2022:09:17:10.530
43447763,MH,2748,,28-May-22,KUL,BTU,,,,,,30817798,29MAY2022:09:17:10.530
43447764,MH,2748,,28-May-22,KUL,BTU,,,,,,30817799,29MAY2022:09:17:10.543
43447765,MH,2748,,28-May-22,KUL,BTU,,,,,,30817800,29MAY2022:09:17:10.543
43447766,MH,2748,,28-May-22,KUL,BTU,,,,,,30817801,29MAY2022:09:17:10.543
43447767,MH,2748,,28-May-22,KUL,BTU,,,,,,30817802,29MAY2022:09:17:10.543
43447768,MH,2743,,24-May-22,BTU,KUL,,,,,,30817803,29MAY2022:09:17:10.560
43447769,MH,2748,,28-May-22,KUL,BTU,,,,,,30817804,29MAY2022:09:17:10.560
43447770,MH,2743,,24-May-22,BTU,KUL,,,,,,30817805,29MAY2022:09:17:10.560
43447771,MH,2748,,28-May-22,KUL,BTU,,,,,,30817806,29MAY2022:09:17:10.560
43447772,MH,2748,,28-May-22,KUL,BTU,,,,,,30817807,29MAY2022:09:17:10.560
43447773,MH,2748,,28-May-22,KUL,BTU,,,,,,30817808,29MAY2022:09:17:10.560
43447774,MH,2749,,22-May-22,BTU,KUL,,,,,,30817809,29MAY2022:09:17:10.577
43447775,MH,2748,,28-May-22,KUL,BTU,,,,,,30817810,29MAY2022:09:17:10.577
